tool	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5	ULTIMATE Automizer 0.1.23-e6fd87c5
20170304-DifficultPathPrograms/num_conversion_1.i_3.bpl	UNKNOWN: OverapproxCex	8.213069655	4.289054126944393	259375104	UNKNOWN: OverapproxCex	23.80928792	18.593429795990232	652836864	ERROR: EXCEPTION	6.468609962	3.4240054409601726	203386880
20170304-DifficultPathPrograms/num_conversion_2.i_3.bpl	UNKNOWN: OverapproxCex	8.267499534	4.365266841021366	264953856	UNKNOWN: OverapproxCex	21.140609008	15.285383368958719	667262976	ERROR: EXCEPTION	6.518603469	3.4403583119856194	201105408
20170304-DifficultPathPrograms/overflow1.i_3.bpl	TIMEOUT (ERROR (143))	300.733341144	250.4329892679816	2853797888	ERROR: EXCEPTION	56.716311715	53.031589275051374	277319680	TIMEOUT (ERROR (143))	300.343192906	271.84310001396807	1790062592
20170304-DifficultPathPrograms/pals_lcr-var-start-time.3.1.ufo.BOUNDED-6.pals.c_9.bpl	TRUE	7.846540548	4.105911377992015	223100928	TIMEOUT (ERROR (143))	301.78891227	289.5074980100035	1505869824	ERROR: EXCEPTION	7.084423692	3.794357546023093	209227776
20170304-DifficultPathPrograms/pals_lcr-var-start-time.3.1.ufo.UNBOUNDED.pals.c_9.bpl	TRUE	8.095703301	4.270101472968236	237588480	TRUE	148.78475205	136.31059816497145	1404026880	ERROR: EXCEPTION	6.992970022	3.725630517990794	209010688
20170304-DifficultPathPrograms/pals_lcr-var-start-time.3.2.ufo.BOUNDED-6.pals.c_9.bpl	TRUE	9.277020059	4.869765720970463	304013312	TIMEOUT (ERROR (143))	300.262720942	287.43978340900503	1503965184	ERROR: EXCEPTION	6.821837927	3.628946451994125	211718144
20170304-DifficultPathPrograms/pals_lcr-var-start-time.3.2.ufo.UNBOUNDED.pals.c_11.bpl	TRUE	7.318927973	3.882006872969214	218116096	TRUE	148.12523984	134.79981523298193	1380823040	ERROR: EXCEPTION	6.760975086	3.6558266800129786	208793600
20170304-DifficultPathPrograms/pals_lcr-var-start-time.3.ufo.BOUNDED-6.pals.c_9.bpl	TRUE	7.278597415	3.8436462989775464	217812992	TIMEOUT (ERROR (143))	301.516178742	289.20928240701323	1468329984	ERROR: EXCEPTION	7.197544992	3.8106153280241415	199749632
20170304-DifficultPathPrograms/pals_lcr-var-start-time.3.ufo.UNBOUNDED.pals.c_9.bpl	TRUE	9.171536384	4.805752040003426	274419712	TRUE	152.735181149	140.16714519297238	1352826880	ERROR: EXCEPTION	6.967814763	3.6750158579670824	212193280
20170304-DifficultPathPrograms/pals_lcr-var-start-time.4.1.ufo.BOUNDED-8.pals.c_10.bpl	TRUE	10.251170774	5.33566255599726	369074176	TIMEOUT (ERROR (143))	300.984672956	289.37526189599885	1431584768	ERROR: EXCEPTION	7.413543841	3.883534718013834	210841600
20170304-DifficultPathPrograms/pals_lcr-var-start-time.4.1.ufo.UNBOUNDED.pals.c_10.bpl	TRUE	7.516168648	3.945394749986008	227209216	TIMEOUT (ERROR (143))	300.969184235	287.51123938395176	1484255232	ERROR: EXCEPTION	7.143725333	3.7813139309873804	208723968
20170304-DifficultPathPrograms/pals_lcr-var-start-time.4.2.ufo.BOUNDED-8.pals.c_10.bpl	TRUE	8.980239759	4.717985813971609	275746816	TIMEOUT (ERROR (143))	302.055892281	290.78284909401555	1461272576	ERROR: EXCEPTION	7.251297821	3.8284642440266907	203505664
20170304-DifficultPathPrograms/pals_lcr-var-start-time.4.2.ufo.UNBOUNDED.pals.c_11.bpl	TRUE	10.730365578	5.556587325001601	396226560	TIMEOUT (ERROR (143))	301.856522821	289.1366876660031	1503191040	ERROR: EXCEPTION	7.185797475	3.8089336650446057	219443200
20170304-DifficultPathPrograms/pals_lcr-var-start-time.4.ufo.BOUNDED-8.pals.c_10.bpl	TRUE	7.715432299	4.082975494966377	230764544	TIMEOUT (ERROR (143))	304.701215678	293.01730170700466	1482625024	ERROR: EXCEPTION	7.13591476	3.7413735250011086	212467712
20170304-DifficultPathPrograms/pals_lcr-var-start-time.4.ufo.UNBOUNDED.pals.c_10.bpl	TRUE	7.581384152	3.9900727180065587	228196352	TIMEOUT (ERROR (143))	300.64221522	287.05111712700455	1466806272	ERROR: EXCEPTION	7.124886491	3.7770584319951013	201138176
20170304-DifficultPathPrograms/pals_lcr-var-start-time.5.1.ufo.BOUNDED-10.pals.c_11.bpl	TRUE	11.249336384	5.8232035810360685	428011520	TIMEOUT (ERROR (143))	301.742301893	291.15342369501013	1444122624	ERROR: EXCEPTION	7.229449048	3.7893259520060383	208064512
20170304-DifficultPathPrograms/pals_lcr-var-start-time.5.1.ufo.UNBOUNDED.pals.c_11.bpl	TRUE	8.129542679	4.252048684982583	243269632	TIMEOUT (ERROR (143))	301.752951316	288.94367201597197	1519157248	ERROR: EXCEPTION	7.464621318	3.917271490965504	210497536
20170304-DifficultPathPrograms/pals_lcr-var-start-time.5.2.ufo.BOUNDED-10.pals.c_11.bpl	TRUE	8.452334529	4.437638413044624	253227008	TIMEOUT (ERROR (143))	301.152041733	289.9708386909915	1465069568	ERROR: EXCEPTION	7.317500913	3.840479962993413	207814656
20170304-DifficultPathPrograms/pals_lcr-var-start-time.5.2.ufo.UNBOUNDED.pals.c_12.bpl	TRUE	8.000245928	4.1891033569700085	251551744	TIMEOUT (ERROR (143))	301.709544203	289.36848537100013	1501417472	ERROR: EXCEPTION	7.243288712	3.831633695983328	205930496
20170304-DifficultPathPrograms/pals_lcr-var-start-time.5.ufo.BOUNDED-10.pals.c_11.bpl	TRUE	8.65582978	4.518010575033259	265043968	TIMEOUT (ERROR (143))	306.364135519	294.88535596895963	1449254912	ERROR: EXCEPTION	7.312589102	3.866388780006673	211865600
20170304-DifficultPathPrograms/pals_lcr-var-start-time.5.ufo.UNBOUNDED.pals.c_11.bpl	TRUE	7.984575413	4.180839432985522	241668096	TIMEOUT (ERROR (143))	302.271832668	289.9283492669929	1475649536	ERROR: EXCEPTION	7.510605998	3.932199088972993	208879616
20170304-DifficultPathPrograms/pals_lcr-var-start-time.6.1.ufo.BOUNDED-12.pals.c_12.bpl	TRUE	8.626220867	4.477398340008222	256798720	TIMEOUT (ERROR (143))	301.626990828	290.3899979959824	1466761216	ERROR: EXCEPTION	7.243136189	3.8410627859993838	212537344
20170304-DifficultPathPrograms/pals_lcr-var-start-time.6.1.ufo.UNBOUNDED.pals.c_12.bpl	TRUE	8.005548888	4.19395002402598	252833792	TIMEOUT (ERROR (143))	301.219683585	289.6074310379918	1469198336	ERROR: EXCEPTION	6.544437263	3.5248082900070585	210685952
20170304-DifficultPathPrograms/pals_lcr-var-start-time.6.2.ufo.BOUNDED-12.pals.c_12.bpl	TRUE	8.342263273	4.409827498951927	248614912	TIMEOUT (ERROR (143))	302.797237529	291.72649985400494	1475088384	ERROR: EXCEPTION	7.069532523	3.7430228669545613	210939904
20170304-DifficultPathPrograms/pals_lcr-var-start-time.6.ufo.BOUNDED-12.pals.c_12.bpl	TRUE	10.522817603	5.47113476600498	358670336	TIMEOUT (ERROR (143))	301.668595662	291.1905324620311	1420980224	ERROR: EXCEPTION	7.297885883	3.8585780250141397	215322624
20170304-DifficultPathPrograms/pals_lcr-var-start-time.6.ufo.UNBOUNDED.pals.c_12.bpl	TRUE	8.3183377	4.37806840299163	253382656	TIMEOUT (ERROR (143))	301.622319385	290.63980794203235	1460531200	ERROR: EXCEPTION	7.332449575	3.857910903985612	214024192
20170304-DifficultPathPrograms/pals_lcr.3.1.ufo.BOUNDED-6.pals.c_13.bpl	TRUE	8.898702955	4.709395237965509	270802944	TIMEOUT (ERROR (143))	300.644656307	287.8033874909743	1497399296	ERROR: EXCEPTION	6.975631273	3.717734212987125	209395712
20170304-DifficultPathPrograms/pals_lcr.3.1.ufo.UNBOUNDED.pals.c_14.bpl	TRUE	7.523863398	3.9827899440424517	227807232	TRUE	171.985532468	158.95693646196742	1377316864	ERROR: EXCEPTION	6.868572097	3.6533428030088544	209027072
20170304-DifficultPathPrograms/pals_lcr.3.ufo.BOUNDED-6.pals.c_13.bpl	TRUE	8.186761783	4.317518757015932	239206400	TIMEOUT (ERROR (143))	300.969815645	288.1670976320165	1475338240	ERROR: EXCEPTION	6.9764349	3.720920195977669	212074496
20170304-DifficultPathPrograms/pals_lcr.3.ufo.UNBOUNDED.pals.c_14.bpl	TRUE	8.011414404	4.19001418503467	229646336	TRUE	172.901663437	160.1583555190009	1349984256	ERROR: EXCEPTION	7.004078874	3.6769271519733593	211546112
20170304-DifficultPathPrograms/pals_lcr.3_overflow.ufo.UNBOUNDED.pals.c_13.bpl	TRUE	7.753362919	4.066798132960685	224759808	TIMEOUT (ERROR (143))	301.736893986	287.705099267012	1447088128	ERROR: EXCEPTION	6.368603381	3.4409388710046187	209866752
20170304-DifficultPathPrograms/pals_lcr.4.1.ufo.BOUNDED-8.pals.c_19.bpl	TRUE	8.60528594	4.5143908690079115	282562560	ERROR: EXCEPTION	229.539238497	219.38163251802325	1411190784	ERROR: EXCEPTION	7.030311935	3.701689460023772	215097344
20170304-DifficultPathPrograms/pals_lcr.4.1.ufo.UNBOUNDED.pals.c_16.bpl	TRUE	8.239684354	4.324085008003749	235098112	ERROR: EXCEPTION	161.880237402	151.10632923000958	1383579648	ERROR: EXCEPTION	6.967143844	3.7347134880255908	210698240
20170304-DifficultPathPrograms/pals_lcr.4.ufo.BOUNDED-8.pals.c_19.bpl	TRUE	8.044283193	4.210520483029541	234926080	ERROR: EXCEPTION	207.790815658	196.23529043898452	1410756608	ERROR: EXCEPTION	6.918384544	3.6826185830286704	207462400
20170304-DifficultPathPrograms/pals_lcr.4.ufo.UNBOUNDED.pals.c_16.bpl	TRUE	8.520430806	4.485036730999127	262807552	ERROR: EXCEPTION	169.290910081	157.91425981599605	1358876672	ERROR: EXCEPTION	7.161272637	3.7871061099576764	214679552
20170304-DifficultPathPrograms/pals_lcr.4_overflow.ufo.UNBOUNDED.pals.c_19.bpl	TRUE	7.721203712	4.1172574809752405	231514112	ERROR: EXCEPTION	162.918770508	152.17882110801293	1370021888	ERROR: EXCEPTION	6.982373059	3.714739496994298	197234688
20170304-DifficultPathPrograms/pals_lcr.5.1.ufo.BOUNDED-10.pals.c_21.bpl	TRUE	8.55665728	4.4984370460151695	259833856	ERROR: EXCEPTION	69.526294919	59.72344273503404	997904384	ERROR: EXCEPTION	7.899682326	4.143994741025381	226586624
20170304-DifficultPathPrograms/pals_lcr.5.1.ufo.UNBOUNDED.pals.c_19.bpl	TRUE	8.07652128	4.328988681954797	252456960	ERROR: EXCEPTION	70.303181354	60.503980619017966	1000206336	ERROR: EXCEPTION	7.376790273	3.928976938012056	214401024
20170304-DifficultPathPrograms/pals_lcr.5.ufo.BOUNDED-10.pals.c_21.bpl	TRUE	9.78364107	5.09943123802077	326344704	ERROR: EXCEPTION	66.554394684	56.665963924024254	1005359104	ERROR: EXCEPTION	7.341420113	3.8880346640362404	224747520
20170304-DifficultPathPrograms/pals_lcr.5.ufo.UNBOUNDED.pals.c_19.bpl	TRUE	8.481629386	4.41042433900293	251781120	ERROR: EXCEPTION	63.948836491	54.4916995500098	1001664512	ERROR: EXCEPTION	7.42190027	3.8920133439823985	211914752
20170304-DifficultPathPrograms/pals_lcr.5_overflow.ufo.UNBOUNDED.pals.c_21.bpl	TRUE	8.900984978	4.677450333023444	251936768	ERROR: EXCEPTION	63.560041714	53.5399172550533	1012252672	ERROR: EXCEPTION	7.52203202	3.9598664439981803	215363584
20170304-DifficultPathPrograms/pals_lcr.6.1.ufo.UNBOUNDED.pals.c_23.bpl	TRUE	8.89283924	4.647509186004754	273629184	ERROR: EXCEPTION	48.378121263	38.674257097998634	802672640	ERROR: EXCEPTION	7.519642377	3.9399448320036754	226308096
20170304-DifficultPathPrograms/pals_lcr.6.ufo.UNBOUNDED.pals.c_23.bpl	TRUE	9.145288725	4.775811925006565	276049920	ERROR: EXCEPTION	47.753573893	38.502491649996955	828301312	ERROR: EXCEPTION	7.524995037	3.963952273945324	226676736
20170304-DifficultPathPrograms/phases1.i_3.bpl	TIMEOUT (ERROR (143))	300.816064403	254.79794062802102	2849996800	TRUE	6.89791709	3.8281511070090346	205152256	TRUE	6.186928509	3.3406592429964803	206098432
20170304-DifficultPathPrograms/s3_srvr_1.BV.c.cil.c_21.bpl	TRUE	13.369816278	6.919936739024706	670158848	TIMEOUT (ERROR (143))	300.569155334	283.5459072319791	2817732608	TIMEOUT (ERROR (143))	300.744069272	270.3721968929749	2814345216
20170304-DifficultPathPrograms/s3_srvr_1.cil.c_23.bpl	TRUE	16.475093665	8.483021694992203	687390720	TIMEOUT (ERROR (143))	300.745624281	282.8325590750319	2809593856	TIMEOUT (ERROR (143))	301.358475157	268.93129690602655	2809466880
20170304-DifficultPathPrograms/s3_srvr_1_alt.BV.c.cil.c_14.bpl	unknown	5.571737445	2.9431625249562785	187674624	TIMEOUT (ERROR (143))	306.35880009	274.6914970909711	2628562944	unknown	5.837995104	3.0596869200235233	187465728
20170304-DifficultPathPrograms/s3_srvr_3.BV.c.cil.c_19.bpl	unknown	5.639824139	2.994831489981152	188145664	TIMEOUT (ERROR (143))	300.813834422	282.4508531719912	2814083072	unknown	5.542931572	2.9673596429638565	190042112
20170304-DifficultPathPrograms/s3_srvr_3.cil.c_20.bpl	TRUE	13.645694838	7.032001151994336	677732352	TIMEOUT (ERROR (143))	300.877595821	280.9348392719985	2821308416	TIMEOUT (ERROR (143))	302.662418048	271.1265162799973	2813784064
20170304-DifficultPathPrograms/s3_srvr_3_alt.BV.c.cil.c_19.bpl	unknown	5.629796518	2.996768973011058	188620800	TIMEOUT (ERROR (143))	302.219934478	284.5466358989943	2825322496	unknown	5.372557259	2.8219173479592428	185548800
20170304-DifficultPathPrograms/simple1.i_3.bpl	TIMEOUT (ERROR (143))	300.782188777	247.08713749900926	2837471232	ERROR: EXCEPTION	82.678658094	78.24699261999922	299880448	TIMEOUT (ERROR (143))	300.289354962	271.41712074301904	1748357120
20170304-DifficultPathPrograms/string.i_3.bpl	UNKNOWN: OverapproxCex	6.789844377	3.5901063489727676	211005440	TIMEOUT (ERROR (143))	300.437426948	280.6359862739919	1210982400	ERROR: EXCEPTION	6.109867016	3.2361042700358666	188309504
20170304-DifficultPathPrograms/string_concat-noarr.i_3.bpl	TRUE	70.166226874	36.73850798298372	1936601088	TIMEOUT (ERROR (143))	300.694536098	276.47726540098665	1228091392	ERROR: EXCEPTION	6.904520817	3.656625508039724	207425536
20170304-DifficultPathPrograms/sum01.i_3.bpl	TRUE	6.711044449	3.5275924800080247	206848000	TIMEOUT (ERROR (143))	300.187775282	285.0131807680009	2126098432	TIMEOUT (ERROR (143))	303.538539641	255.7430345240282	2807070720
20170304-DifficultPathPrograms/sum01_bug02.i_3.bpl	TRUE	6.74861697	3.562934003013652	208269312	TIMEOUT (ERROR (143))	306.172871107	291.13990625104634	2142584832	TIMEOUT (ERROR (143))	303.2060456	264.69643153902143	2811236352
20170304-DifficultPathPrograms/sum01_bug02_sum01_bug02_base.case.i_4.bpl	TRUE	6.336372534	3.4006949170143344	212099072	TIMEOUT (ERROR (143))	305.347684538	287.8181642370182	2015543296	TIMEOUT (ERROR (143))	300.476863881	263.66099231300177	2803015680
20170304-DifficultPathPrograms/sum02.i_3.bpl	unknown	5.242087199	2.7899579469813034	177827840	ERROR: EXCEPTION	27.276070243	24.614854637009557	219131904	unknown	5.235632906	2.7529573240317404	175804416
20170304-DifficultPathPrograms/sum03.i_3.bpl	FALSE	14.507856565	7.508710319001693	682438656	ERROR: EXCEPTION	19.887724118	16.87070937495446	218103808	ERROR: EXCEPTION	5.738593853	3.038885768968612	192294912
20170304-DifficultPathPrograms/sum04.i_3.bpl	TRUE	8.264972234	4.335869202041067	249839616	TIMEOUT (ERROR (143))	306.15119663	291.89341354597127	2379710464	TIMEOUT (ERROR (143))	300.255428629	271.62430893600686	2630668288
20170304-DifficultPathPrograms/sum04.i_4.bpl	FALSE	7.75750517	4.1360359900281765	223625216	ERROR: EXCEPTION	18.550540829	13.49843753001187	435433472	ERROR: EXCEPTION	6.667435123	3.5021460299612954	203096064
20170304-DifficultPathPrograms/sum_array.i_3.bpl	TRUE	7.377298608	3.931808747991454	214052864	ERROR: EXCEPTION	58.028393491	52.65173561696429	686444544	ERROR: EXCEPTION	29.941325996	15.226117830025032	1077100544
20170304-DifficultPathPrograms/toy.cil.c_34.bpl	TRUE	11.557202996	6.028014428040478	477081600	TIMEOUT (ERROR (143))	300.166339185	283.2340734360041	1274687488	ERROR: EXCEPTION	7.318376781	3.892167151963804	212836352
20170304-DifficultPathPrograms/underapprox1.i_3.bpl	FALSE	7.281604157	3.87456604198087	214335488	ERROR: EXCEPTION	21.700645665	18.00788285501767	278360064	FALSE	11.73959242	6.113829774956685	671428608
20170304-DifficultPathPrograms/veris.c_NetBSD-libc__loop.i_2.bpl	TRUE	7.144946587	3.7639859320479445	210821120	TIMEOUT (ERROR (143))	300.58923466	277.8178155499627	1234268160	TIMEOUT (ERROR (143))	300.361855397	267.4747014109744	1893097472
20170304-DifficultPathPrograms/vogal.i_5.bpl	TRUE	12.326266126	6.45490986603545	563060736	ERROR: EXCEPTION	41.674129938	36.399662209965754	695283712	TIMEOUT (ERROR (143))	305.75944277	257.09422254702076	2805215232
toy/tooDifficultLoopInvariant/BeyerHenzingerMajumdarRybalchenko-PLDI2007-Figure4.bpl	TRUE	108.189281411	66.23221667198231	2510385152	ERROR: EXCEPTION	23.356144539	18.812108814017847	338321408	ERROR: EXCEPTION	6.558062211	3.497824497986585	205164544
toy/tooDifficultLoopInvariant/CountTillBound-Jupiter.bpl	TRUE	5.92178775	3.185891775006894	207708160	TIMEOUT (ERROR (143))	301.109614246	267.6535217469791	1220816896	TIMEOUT (ERROR (143))	300.259570577	276.5073304620455	1781538816
toy/tooDifficultLoopInvariant/DivisibilityInterpolantRequired01-BackwardSuccess.bpl	TIMEOUT (ERROR (143))	300.564144934	263.990123399999	2874249216	TRUE	6.032647329	3.3942917000385933	204103680	TRUE	5.692492637	3.0562969140009955	192909312
toy/tooDifficultLoopInvariant/DivisibilityInterpolantRequired02-ForwardSuccess.bpl	TRUE	5.851789972	3.14883571700193	206647296	TIMEOUT (ERROR (143))	301.573886615	280.8804423509864	1589354496	TIMEOUT (ERROR (143))	302.208503375	278.45862552296603	2803552256
toy/tooDifficultLoopInvariant/HiddenEquality-Safe.bpl	TRUE	59.538810328	31.165549995028414	1614553088	TIMEOUT (ERROR (143))	302.439992824	282.88426056102617	1597820928	TIMEOUT (ERROR (143))	300.726017455	273.6005451520323	2798718976
toy/tooDifficultLoopInvariant/HiddenEqualityWithBranches.bpl	TIMEOUT (ERROR (143))	300.698424217	254.1252938520047	2855018496	ERROR: EXCEPTION	93.493997123	88.73062743496848	533950464	ERROR: EXCEPTION	5.825955023	3.1053876649821177	200163328
toy/tooDifficultLoopInvariant/HiddenInequality.bpl	TRUE	7.353563297	3.882647302991245	223813632	TIMEOUT (ERROR (143))	300.705468013	274.5229103520396	1215135744	TIMEOUT (ERROR (143))	300.263263527	273.2566246850183	1800916992
toy/tooDifficultLoopInvariant/INT_add_vs_inc.bpl	TRUE	7.403039282	3.939284434018191	212123648	TIMEOUT (ERROR (143))	300.322681074	282.00444489798974	1382969344	TIMEOUT (ERROR (143))	301.41158367	271.71710924000945	2596732928
toy/tooDifficultLoopInvariant/LargeConstant-ForwardSuccess.bpl	TIMEOUT (ERROR (143))	300.651035172	255.22097896499326	2856042496	TRUE	6.505951679	3.6438448349945247	203505664	TRUE	5.908212995	3.1670262640109286	198017024
toy/tooDifficultLoopInvariant/Luxembourg-ArraysIntegefied.bpl	TIMEOUT (ERROR (143))	300.771178224	262.96275288204197	2824826880	ERROR: EXCEPTION	21.891416256	17.942610013997182	301031424	ERROR: EXCEPTION	6.230287658	3.403467244002968	199417856
toy/tooDifficultLoopInvariant/Luxembourg-WithArrays.bpl	TIMEOUT (ERROR (143))	300.665888661	253.3231868169969	2845863936	OUT OF MEMORY	135.813724992	123.26408997201361	8000000000	TIMEOUT (ERROR (143))	307.69478826	250.94693281600485	7390519296
toy/tooDifficultLoopInvariant/Luxembourg-sophisticated.bpl	TIMEOUT (ERROR (143))	300.361660177	273.8391240700148	2921558016	ERROR: EXCEPTION	31.928333444	28.78212602104759	273608704	ERROR: EXCEPTION	5.812767381	3.0804858860210516	201244672
toy/tooDifficultLoopInvariant/PointerIncrement-simplified01.bpl	TRUE	262.660950556	211.67653343296843	2832998400	TIMEOUT (ERROR (143))	300.859250959	282.8869871129864	1437470720	ERROR: EXCEPTION	5.603035549	3.009618985990528	193060864
toy/tooDifficultLoopInvariant/PointerIncrement-simplified02.bpl	TRUE	86.961792941	51.93503575399518	2693693440	TIMEOUT (ERROR (143))	300.616896312	280.8534541009576	1255211008	ERROR: EXCEPTION	5.791523066	3.04605480999453	190844928
toy/tooDifficultLoopInvariant/PointerIncrement-simplified03.bpl	TRUE	87.904586523	52.04343083803542	2390011904	TIMEOUT (ERROR (143))	300.761344481	273.294756149	1218322432	TIMEOUT (ERROR (143))	300.244222745	274.07144673896255	1768325120
toy/tooDifficultLoopInvariant/PointerIncrement.bpl	TRUE	273.892768754	213.95112585602328	2856763392	TIMEOUT (ERROR (143))	300.798892638	283.5179793999996	1462951936	ERROR: EXCEPTION	5.936175904	3.1279970760224387	194387968
toy/tooDifficultLoopInvariant/Sandman01.bpl	TIMEOUT (ERROR (143))	300.686015609	251.95270533004077	2834575360	OUT OF MEMORY	135.146187887	122.52466826699674	8000000000	TIMEOUT (ERROR (143))	308.056432773	253.66447865503142	7568343040
toy/tooDifficultLoopInvariant/ValueTerminatedArrayIteration01.bpl	TRUE	6.320064297	3.3691285309614614	209350656	TIMEOUT (ERROR (143))	300.559195672	276.86597054603044	1376882688	TIMEOUT (ERROR (143))	305.39505197	271.72585491795326	2476343296
toy/tooDifficultLoopInvariant/codeblockAssertOrder01.bpl	TIMEOUT (ERROR (143))	300.58071134	262.54319224500796	2849157120	TRUE	6.039704763	3.414418808009941	194981888	TRUE	5.80541811	3.1368002420058474	198037504
toy/tooDifficultLoopInvariant/HierarchicalTraceAbstraction/GeometricalIntegerCake.bpl	TRUE	7.186422131	3.7754124750499614	210857984	TIMEOUT (ERROR (143))	300.164754548	285.2592906469945	1174491136	TIMEOUT (ERROR (143))	300.42804864	269.3536869380041	1826697216
toy/nonlinear/ConstantValue-Safe.bpl	unknown	5.312244627	2.824170613021124	178524160	TRUE	6.415038727	3.6646439519827254	213504000	unknown	5.230722052	2.762889265024569	176345088
toy/nonlinear/InterpolationPaperExampleCandidate01.bpl	unknown	4.788813721	2.5660935770138167	176070656	TRUE	5.950718812	3.33074373297859	201744384	unknown	5.147209734	2.753280970035121	175394816
toy/nonlinear/Mult1-Safe.bpl	unknown	5.184654319	2.7544640279957093	177233920	TIMEOUT (ERROR (143))	300.379339843	281.97087829298107	1469743104	unknown	4.722282741	2.613191271026153	173674496
toy/nonlinear/NonlinearInvariant1-Safe.bpl	unknown	4.861634553	2.62338244903367	175845376	TRUE	6.839408131	3.9253436350263655	216854528	unknown	5.158280534	2.76014256500639	173805568
toy/nonlinear/PositiveValue-Safe.bpl	unknown	5.342547583	2.8165187570266426	177524736	TRUE	7.180264868	4.050698117003776	223944704	unknown	5.621595363	3.0012034379760735	177713152
toy/nonlinear/Power1-Safe.bpl	unknown	4.81338489	2.6149145730305463	173060096	TIMEOUT (ERROR (143))	300.339727428	283.4398663229658	1226428416	unknown	5.038368022	2.679720368993003	176074752
toy/nonlinear/Power2-Unsafe.bpl	unknown	4.981656351	2.6580436269869097	176783360	FALSE	7.555075125	4.356693517009262	224641024	unknown	5.105520259	2.7388874029857107	178888704
toy/nonlinear/Power3-Safe.bpl	unknown	4.655863349	2.556297178962268	186130432	TIMEOUT (ERROR (143))	306.227395665	301.85246800800087	429645824	unknown	5.557575693	2.980377800995484	177537024
